# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
  8,  5,  95.000,   5.000,   0.000
  8,  6,  91.400,   8.600,   0.000
  8,  7,  93.100,   6.900,   0.000
  8,  8,  93.100,   6.900,   0.000
  8,  9,  93.100,   6.900,   0.000
  8, 10,  95.000,   5.000,   0.000
  8, 11,  95.000,   5.000,   0.000
  8, 12,  95.000,   5.000,   0.000
  8, 13,  95.000,   5.000,   0.000
  8, 14,  95.000,   5.000,   0.000
  8, 15,  95.000,   5.000,   0.000
  8, 16,  91.400,   8.600,   0.000
  8, 17,  91.400,   8.600,   0.000
  8, 18,  91.400,   8.600,   0.000
  8, 19,  91.400,   8.600,   0.000
  9,  1,  95.000,   5.000,   0.000
  9,  2,  95.000,   5.000,   0.000
  9,  3,  95.000,   5.000,   0.000
  9,  4,  95.000,   5.000,   0.000
  9,  5,  95.000,   5.000,   0.000
  9,  6,  91.600,   8.400,   0.000
  9,  7,  93.100,   6.900,   0.000
  9,  8,  93.100,   6.900,   0.000
  9,  9,  93.100,   6.900,   0.000
  9, 10,  95.000,   5.000,   0.000
  9, 11,  95.000,   5.000,   0.000
  9, 12,  95.000,   5.000,   0.000
  9, 13,  95.000,   5.000,   0.000
  9, 14,  95.000,   5.000,   0.000
  9, 15,  95.000,   5.000,   0.000
  9, 16,  91.600,   8.400,   0.000
  9, 17,  91.600,   8.400,   0.000
  9, 18,  91.600,   8.400,   0.000
  9, 19,  91.600,   8.400,   0.000
 10,  1,  95.000,   5.000,   0.000
 10,  2,  95.000,   5.000,   0.000
 10,  3,  95.000,   5.000,   0.000
 10,  4,  95.000,   5.000,   0.000
 10,  5,  95.000,   5.000,   0.000
 10,  6,  91.600,   8.400,   0.000
 10,  7,  93.100,   6.900,   0.000
 10,  8,  93.100,   6.900,   0.000
 10,  9,  93.100,   6.900,   0.000
 10, 10,  95.000,   5.000,   0.000
 10, 11,  95.000,   5.000,   0.000
 10, 12,  95.000,   5.000,   0.000
 10, 13,  95.000,   5.000,   0.000
 10, 14,  95.000,   5.000,   0.000
